street_nam,lat,lon
E DALEA DR,-111.95540339736822,33.80277114572029
E DALEY LN,-111.96884604343835,33.691265092237366
E DANBURY RD,-111.95391308293506,33.641766631220854
E DANCING BEARS CT,-111.76867161599762,33.587739922703555
E DAVENPORT DR,-111.8720750123868,33.60970141881936
E DAVIS RD,-111.93026971482121,33.761184131464745
E DE ANZA DR,-111.7129018132224,33.61304567288949
E DE LA CAMINO CR,-111.9542997254169,33.86527957800403
E DE LA O RD,-111.86731310622046,33.70792595108312
E DEER CREEK WY,-111.8662187550487,33.67742455042278
E DEER VALLEY DR,-111.96887652143536,33.67811995180497
E DEER VALLEY RD,-111.91032223724972,33.68419010038112
E DEERSKIN DR,-111.71268717200836,33.62201273359221
E DEL ACERO DR,-111.91741915456481,33.561052560778926
E DEL BARQUERO DR,-111.90574601089875,33.556880075477935
E DEL CADENA DR,-111.90332803682665,33.56139484796691
E DEL CAMINO DR,-111.89842369458457,33.55821844684849
E DEL CAMPO DR,-111.90301270140517,33.56046354294976
E DEL CAPITAN DR,-111.90555405589643,33.55817290413664
E DEL CAVERNA DR,-111.904537769942,33.56400177997974
E DEL CIELO DR,-111.8316980625355,33.680787672430924
E DEL CLARO DR,-111.90454162701708,33.56020471413944
E DEL CRISTAL DR,-111.9056305522369,33.561047727622906
E DEL CUARZO DR,-111.90372208620563,33.56326990913557
E DEL JOYA DR,-111.90512789686706,33.56466136993657
E DEL LATON DR,-111.9056885663792,33.56548482920813
E DEL MARINO DR,-111.90289955799774,33.56576845432531
E DEL MERCURIO DR,-111.90717300625607,33.567102908030705
E DEL NORTE CT,-111.899397488213,33.545609570636245
E DEL PICO DR,-111.90543600390605,33.567864108782906
E DEL PLATINO DR,-111.90620403793963,33.569487818204934
E DEL PLOMO DR,-111.90627436020021,33.568601064135564
E DEL RUBI DR,-111.90684391525922,33.57013548044953
E DEL TESORO DR,-111.9078036910172,33.5706873697507
E DEL TIBURON DR,-111.90700659594276,33.57179055960038
E DEL TIMBRE DR,-111.82971966269757,33.57198219076095
E DEL TORNASOL,-111.90721130634886,33.5736673941755
E DEL TRIGO,-111.90690363349579,33.57440173112268
E DELCOA AV,-111.94673609468687,33.60899028615053
E DELGADO DR,-111.76072228019227,33.6209467380657
E DESERT ARROYOS,-111.88255869190962,33.64686809553916
E DESERT BEAUTY DR,-111.86751809978188,33.651816504466765
E DESERT CAMP DR,-111.87610788420693,33.67373348228573
E DESERT CANYON DR,-111.74613433282805,33.61570148120279
E DESERT COVE AV,-111.87181575966969,33.5860805950467
E DESERT CREEK LN,-111.96208661137844,33.83202283184059
E DESERT FAIRWAYS DR,-111.97361970138822,33.544333892387094
E DESERT FOREST TR,-111.96408841775126,33.78171413542956
E DESERT HAWK TR,-111.74762327160433,33.57269996690388
E DESERT HIGHLANDS DR,-111.8730294967686,33.71939417363775
E DESERT HILLS DR,-111.89044104869241,33.82447357634613
E DESERT HOLLY DR,-111.84554978342797,33.71450601848592
E DESERT HONEYSUCKLE DR,-111.85889875705985,33.71781632163495
E DESERT JEWEL DR,-111.92592770595468,33.59101465259125
E DESERT PARK DR,-111.8786727997375,33.6517226381687
E DESERT PARK LN,-111.96964547226688,33.55081380863592
E DESERT PARK PL,-111.97972504894655,33.55111143630845
E DESERT SAGE,-111.86399930132313,33.65770154609372
E DESERT SAGE DR,-111.72616048836933,33.59926910218812
E DESERT SPOON DR,-111.86255168482508,33.723216298885816
E DESERT SPRINGS DR,-111.77670461704713,33.63914469500557
E DESERT TORTOISE TR,-111.76969255876418,33.63928215815171
E DESERT TR,-111.84441773214435,33.6014930297317
E DESERT TRAIL RD,-111.8102289208073,33.601758857690236
E DESERT TROON LN,-111.84029366667887,33.7247593035976
E DESERT VIEW,-111.87923509872495,33.6521695730557
E DESERT VILLAGE DR,-111.88070065385642,33.64797752903274
E DESERT VISTA DR,-111.82818493004905,33.70737582523563
E DESERT VISTA RD,-111.88125338898446,33.69546793781027
E DESERT VISTA TR,-111.9608337075868,33.74205212737085
E DESERT WILLOW DR,-111.8413126205412,33.68806043648293
E DESERT WILLOW PY,-111.97676303052666,33.76154757813493
E DESERT WINDS CR,-111.96069426359823,33.86289612567484
E DESERT WINDS DR,-111.95943455627626,33.86352532134957
E DEUCE CT,-111.71664979771319,33.617790938339745
E DEVONSHIRE AV,-111.90097031033578,33.49610642210236
E DIAMANTE DR,-111.70780010807734,33.602080255284804
E DIAMOND CHOLLA DR,-111.85546763452807,33.72340429124485
E DIAMOND RIM DR,-111.87130003276216,33.6643515442906
E DIAMOND ST,-111.91254382929188,33.45906304590815
E DIAMONDBACK CT,-111.77594148567059,33.63259787052495
E DIANNA DR,-111.89796638295887,33.47015565132412
E DILLONS WY,-111.9060539330329,33.633835300463346
E DISTANT HILLS DR,-111.84467163561695,33.86951576867693
E DIXILETA DR,-111.91185827208818,33.755403199937945
E DOGLEG DR,-111.89723588814299,33.827042620497835
E DOLOMORA PL,-111.950179362378,33.82526599896366
E DONNA CR,-111.95054930672995,33.57212299482006
E DONNA LN,-111.9541504571055,33.57217329103756
E DOUBLE EAGLE RD,-111.89549539983364,33.82621937590383
E DOUBLETREE RANCH RD,-111.90260427044143,33.56766768455666
E DOVE CR,-111.86860101032262,33.71608734768504
E DOVE DR,-111.7435027482897,33.623214772833414
E DOVE VALLEY RD,-111.93701340124889,33.7847069280627
E DOWNING OLSON DR,-111.88552874041773,33.659512255513036
E DREYFUS AV,-111.8818798063747,33.60485951965858
E DREYFUS PL,-111.87826108410383,33.60492257483001
E DUANE LN,-111.95766355326835,33.754346232938495
E DULL KNIFE DR,-111.70429247124191,33.60946388512101
E DUNURE RD,-111.84493487308123,33.70530200791304
E DUSTY COYOTE CR,-111.95162791990582,33.79480884557329
E DUSTY MILLER CT,-111.84072989462405,33.841582569077026
E DUSTY SPUR LN,-111.87860864912464,33.88035079908205
E DUSTY WREN DR,-111.96141587179511,33.78017618072483
E DYNAMITE BL,-111.9141145355944,33.741554677209194
E EAGLE CLAW DR,-111.9079080421112,33.80872654841408
E EAGLE CREST DR,-111.74005990489228,33.62462506921794
E EAGLE FEATHER RD,-111.91300852306755,33.789009382742876
E EAGLE MOUNTAIN PY,-111.7556962672092,33.574941064746234
E EAGLE ROCK DR,-111.73799624384073,33.62433571832066
E EAGLE VIEW CT,-111.74321980826286,33.629111648781056
E EARLL DR,-111.91971177971655,33.48392482280774
E EASTWOOD LN,-111.92119244532573,33.560229173812424
E EASY ST,-111.9224136692221,33.82412866930341
E ECHO HILL DR,-111.73948669590698,33.60373691581046
E ECHO LN,-111.92417820060533,33.559793701864876
E ECLIPSE DR,-111.92412591797446,33.77685892283385
E ED EVERETT WY,-111.92461618994933,33.82703386091035
E EDEN DR,-111.97933226222952,33.754888035070316
E EDGEMONT AV,-111.92745931732865,33.479261496577045
E EDGESTONE DR,-111.86784032581065,33.64511911098043
E EDGEWATER CT,-111.76691798015916,33.634338093057146
E EDWARD AV,-111.89664750680288,33.52836330746041
E EDWARD LN,-111.93652962298603,33.528448011407775
E EGRET ST,-111.9500033941402,33.82723722506345
E EIDER CT,-111.71006811939765,33.59874192137667
E EL CAMINITO DR,-111.92395805281966,33.559050325907876
E EL CAMINO SAHUARO,-111.96217482463334,33.50316975048893
E EL CHARRO LN,-111.89508703792796,33.52304951343835
E EL COLLADO,-111.89298461445942,33.769003114743015
E EL LAGO BL,-111.72939224010398,33.60368144378302
E EL NIDO LN,-111.89217372222942,33.52095565369919
E EL PUEBLO BL,-111.71209259452716,33.6239074132744
E EL RANCHO DR,-111.8580127986707,33.59150656319111
E EL SENDERO,-111.91327037851948,33.79655110283353
E EL SENDERO DR,-111.97008582906659,33.80463704880249
E EL SENDERO RD,-111.94463250947011,33.80464289439618
E ELBA WY,-111.84633515732551,33.81466949025526
E ELBOW BEND RD,-111.92098792514741,33.822736597984324
E ELM DR,-111.90545879282487,33.46770730555301
E ELMARO CR,-111.94186617077808,33.55908826551948
E EMBASSY ST,-111.93403399019498,33.45257935710887
E EMERALD DR,-111.72726252347039,33.588757459393676
E EMILE ZOLA AV,-111.96510370118843,33.60801133707936
E ENTERPRISE DR,-111.85393816581335,33.50665682226987
E EQUINOX CR,-111.90059823843386,33.785740812767706
E ESTANCIA WY,-111.87104923020544,33.735774872432486
E ESTEVAN RD,-111.96434188290954,33.69144091398444
E ESTRELLA AV,-111.79518689607302,33.577048262449665
E ESTRELLA VISTA,-111.96259608092146,33.50413753575558
E ESTRID AV,-111.95941181718312,33.6151124901837
E ESTRID CR,-111.95907758701644,33.614302366635826
E EUGIE TE,-111.93891175455883,33.60624883329399
E EVANS DR,-111.9396364571254,33.61819506138087
E EVANS RD,-111.89430290512507,33.61670442686165
E EVENING GLOW DR,-111.93323574749947,33.79188545021824
E EVERETT DR,-111.96177623675236,33.61957983624097
E EXETER BL,-111.95333302283355,33.49889966850611
E FAIRFAX DR,-111.72167438058042,33.6156450355861
E FAIRLYNN DR,-111.72555919267151,33.61825679520079
E FAIRMOUNT AV,-111.90043608108235,33.49247953148702
E FAIRWAY CT,-111.71027848262193,33.57964732286336
E FAIRWAY TR,-111.9630003734859,33.83326651369144
E FAIRY DUSTER CT,-111.75273535709225,33.610539970121664
E FALCON DR,-111.71003266811023,33.594615450255795
E FALLING STAR DR,-111.85832621986697,33.865655415814736
E FANFOL DR,-111.94391118188948,33.57321173743074
E FANFOL LN,-111.85241400988548,33.572714436472815
E FASHION SQUARE DR,-111.92629162441196,33.50411066688561
E FAYETTE DR,-111.72308455951936,33.61892844572947
E FEATHERSONG LN,-111.86488911545031,33.67483106819215
E FELLARS DR,-111.96800501774679,33.636065543719695
E FERNWOOD CT,-111.97379916635259,33.75055318139631
E FERNWOOD LN,-111.85108001961031,33.84006361143632
E FERZON TR,-111.90613418151007,33.57845395923407
E FEZ WY,-111.93746761061564,33.51473569375993
E FILAREE LN,-111.8602618629941,33.843616078370104
E FILLMORE ST,-111.9163173361228,33.45467747920877
E FILOREE LN,-111.83435063326117,33.874163892409626
E FIREROCK COUNTRY CLUB DR,-111.74369346844507,33.57513419006431
E FIRETHORN DR,-111.851022431888,33.618990108396105
E FIREWHEEL DR,-111.85494636256131,33.63081027244847
E FLAT ROCK DR,-111.70398907683739,33.60841792700548
E FLATHORN DR,-111.87512873393423,33.67115942534715
E FLEDGLING DR,-111.91336143840869,33.682512852118954
E FLEMING SPRINGS RD,-111.93617967611978,33.860146473134265
E FLORENCE WY,-111.84908418921773,33.81488366455274
E FLORIADE DR,-111.88038076486883,33.61531633641314
E FLOWER ST,-111.96861299461031,33.48591449487557
E FONTANA WY,-111.7104409820576,33.61032483570496
E FOOTHILL CR,-111.90157750393473,33.68987040734937
E FOOTHILL DR,-111.94634013427358,33.58415921162321
E FOOTHILLS DR,-111.87003658226081,33.68910102100667
E FOREST DR,-111.89490258348677,33.46860161027321
E FOREST PLEASANT PL,-111.9669297283067,33.77413353267445
E FORGOTTEN HILLS DR,-111.86712464739871,33.83872208209473
E FORTUNA DR,-111.84565333267173,33.859266747815674
E FOUNTAIN HILLS PL,-111.72786136594648,33.593001077690346
E FOUR PEAKS RD,-111.83029442975247,33.72897612651862
E FOX TAIL DR,-111.92449769728407,33.80730292752327
E FOXMORE LN,-111.91276916487837,33.547781962061634
E FRANK LLOYD WRIGHT BL,-111.90605502391841,33.63378344053092
E FRESNO DR,-111.96865444406347,33.48836017947462
E FRIESS DR,-111.925656781598,33.613155129893336
E GAIL RD,-111.85389429827212,33.58697402763342
E GAINEY CLUB DR,-111.92088951960156,33.56752416977917
E GAINEY RANCH RD,-111.9165150525348,33.57119167368551
E GAINEY SUITES DR,-111.92354422919917,33.56464715159627
E GAINSBOROUGH RD,-111.9415789931405,33.5008833912954
E GALLEGO LN,-111.92338260639326,33.681800166587635
E GALVIN ST,-111.98045430988552,33.80591035275296
E GAMBLE LN,-111.85612939859362,33.74359924350833
E GARDEN DR,-111.88916861775704,33.58731009372635
E GARFIELD ST,-111.91642617428433,33.45715918045509
E GARY DR,-111.84281329709017,33.58746700119893
E GARY RD,-111.89184784299795,33.587881843960204
E GECKO CT,-111.7653757091027,33.6221020550522
E GELDING DR,-111.92683078934274,33.61685144199944
E GENOA WY,-111.73637015780224,33.58586714813515
E GERONIMO RD,-111.7798481997067,33.59244149914177
E GILA BEND RD,-111.9159628343056,33.54447281952455
E GILA CR,-111.95093295475023,33.796184939526086
E GILBERT DR,-111.92471757592686,33.4367733201778
E GILDED PERCH DR,-111.88737263507652,33.67098079906068
E GLEN DR,-111.95796607323433,33.5405747156735
E GLENBROOK BL,-111.72755285180803,33.62393238101862
E GLENDORA DR,-111.73172767058928,33.61987730723919
E GLENEAGLE DR,-111.73284709523602,33.62054944148066
E GLENN MOOR RD,-111.84669110248902,33.70563826672466
E GLENN MOORE RD,-111.91981372272926,33.70805713191417
E GLENPOINT DR,-111.73170095341277,33.620996276111086
E GLENROSA AV,-111.91337410533883,33.49861441205127
E GLENROSA DR,-111.82641134318558,33.49816908983352
E GLENVIEW DR,-111.73243434268727,33.61845475416884
E GLENVIEW PL,-111.73170380328365,33.61872233106802
E GLORIA LN,-111.9430409861155,33.771775481087744
E GLORY RD,-112.00361700456999,33.817241519257465
E GOLD BLUFF RD,-111.86992527199418,33.80444136097343
E GOLD DUST AV,-111.87377052857437,33.578877511088464
E GOLD DUST CR,-111.85370038090298,33.579760788437596
E GOLDEN EAGLE BL,-111.75952353999831,33.634960012635226
E GOLDEN REEF RD,-111.91492422532875,33.88579571534024
E GOLDEN SPUR LN,-111.90468140122121,33.83624256228295
E GOLF TR,-111.86439262157838,33.830687699488145
E GRACE DR,-111.9297535735957,33.45031014468933
E GRANADA RD,-111.92517019238953,33.46857065044247
E GRANDE BL,-111.70917434164176,33.61248407733694
E GRANDVIEW DR,-111.93522001672574,33.635520318447654
E GRANDVIEW RD,-111.96180556364601,33.63485099413344
E GRANDVIEW WY,-111.84482767678077,33.68126099293138
E GRANITE PASS RD,-111.90710080409245,33.79109071528124
E GRANITE PEAK TR,-111.86916083594008,33.81720229035607
E GRAPEVINE PASS,-111.88152756063606,33.87390923092623
E GRAPEVINE RD,-111.93018996318837,33.83981369612543
E GRASSLAND DR,-111.7433008822372,33.63678353202477
E GRAY RD,-111.89023685025262,33.61382468542164
E GRAY WOLF TR,-111.96632020050576,33.787875996869566
E GRAYHAWK DR,-111.91499585531957,33.67773248498333
E GRAYTHORN DR,-111.85587937606819,33.84226243077512
E GREENBRIAR LN,-111.71975180636234,33.5795358135961
E GREENE VALLEY DR,-111.75571241883011,33.63801924923709
E GREENWAY LN,-111.94964074346358,33.62466061382395
E GREENWAY PY,-111.93503436865073,33.623948881619285
E GREENWAY RD,-111.92883518607717,33.626147368876715
E GREYSTONE DR,-111.7444679340781,33.59671461756824
E GREYTHORN DR,-111.86793577283444,33.739079812360856
E GRISWOLD RD,-111.92396389607586,33.55756428107719
E GROUNDCHERRY LN,-111.85303084804262,33.84587557471341
E GROVERS AV,-111.96644079273224,33.64814946055141
E GUNSIGHT DR,-111.72070239428913,33.59933224337702
E GUNSIGHT RD,-111.95391038585429,33.83658708944978
E GYAWS RD,-111.85383060389631,33.70619557968217
E HACKAMORE DR,-111.88204845855971,33.715074875098644
E HAGEN LN,-111.71119444840534,33.58204256002008
E HAMBLIN DR,-111.96950837354075,33.69066808823948
E HANCOCK AV,-111.92837510047212,33.44668269437366
E HANOVER WY,-111.91547794430176,33.701573494166425
E HAPPY HOLLOW DR,-111.88304810668343,33.826203489163575
E HAPPY HOLLOW LN,-111.8781502109166,33.679397449803375
E HAPPY VALLEY RD,-111.86694909564822,33.71119686878924
E HARMONT DR,-111.92451232998302,33.55552026810421
E HARRIS HAWK TR,-111.84099952715715,33.75505561052598
E HARRY ST,-111.92218353057693,33.443070178140694
E HARTFORD AV,-111.95653698830678,33.64277714833294
E HARTFORD DR,-111.90465946156878,33.642136198443445
E HARVARD ST,-111.93756360477806,33.473358799458424
E HASHKNIFE RD,-111.96220406089651,33.69484054833052
E HASSAYAMPA CR,-111.95112608490423,33.796864280667776
E HATCHER RD,-111.96834869020765,33.57176257830488
E HAVASUPAI DR,-111.88384592083601,33.665915678160545
E HAWK DR,-111.71845111748029,33.59470605921116
E HAWKEYE WY,-111.76850638107659,33.611930212631684
E HAWKNEST RD,-111.8770395091074,33.8066674009363
E HAWKSNEST RD,-111.93279258202112,33.81996155483774
E HAWLEY DR,-111.70244819845699,33.62543258751223
E HAZELWOOD PY,-111.82873980456125,33.505078684953716
E HAZELWOOD ST,-111.90219067709586,33.504568109618646
E HEARN RD,-111.94982601345303,33.61512475380444
E HEATHER DR,-111.72429365836064,33.61865200691505
E HEATHERBRAE AV,-111.91217270614945,33.49752959681735
E HEATHERBRAE DR,-111.89649774364722,33.497934881093585
E HEAVENLY VISTA TR,-111.74502236483598,33.569213617239775
E HEDGEHOG CT,-111.7430708125012,33.616274355440794
E HEDGEHOG PL,-111.85693697432275,33.73675962297907
E HEDGEHOG RD,-111.89440372571508,33.71864573328813
E HELEN DR,-111.95385647955749,33.503625453666686
E HELENA DR,-111.96218432751527,33.64487864689502
E HELM DR,-111.87928166960725,33.62058713974267
E HENKEL WY,-111.92483489101663,33.66058752211063
E HENRY ST,-111.9221651876535,33.441286861434094
E HERE TO THERE DR,-111.87631731616335,33.81814550214297
E HERITAGE CT,-111.84721317726274,33.675565258967175
E HERITAGE TRAIL DR,-111.87795525697445,33.647047320331815
E HERRERA DR,-111.95848410926692,33.691249555020526
E HIBISCUS WY,-111.92832776385855,33.78427448604866
E HIDDEN CANYON RD,-111.94776214879708,33.80438250578232
E HIDDEN GREEN DR,-111.87300587857392,33.74414915789627
E HIDDEN ROCK RD,-111.93791470126088,33.83224622748063
E HIDDEN SPRINGS RD,-111.95565335735704,33.86340672953924
E HIDDEN SPRINGS TR,-111.75063046338917,33.580077937627095
E HIDDEN SPUR TR,-111.8800488778339,33.644898609169324
E HIDDEN VALLEY DR,-111.95102696921438,33.83124915458856
E HIDDEN VALLEY RD,-111.86716876570586,33.83153414974128
E HIDEAWAY LN,-111.85936835101884,33.68005514486855
E HIGH CANYON DR,-111.87744641881581,33.88062511783646
E HIGH POINT DR,-111.90831272167027,33.79436513638978
E HIGHLAND AV,-111.88929659474417,33.50597993479312
E HIGHLAND RD,-111.93770732722616,33.849949200648716
E HILLCREST BL,-111.95310602709685,33.50519564699212
E HILLCREST DR,-111.70983137734524,33.5745944704122
E HILLERY DR,-111.93165528033333,33.622343636380826
E HILLERY WY,-111.88011900317119,33.62139595455233
E HILLSIDE DR,-111.80719563652148,33.61341169051903
E HO RD,-111.92387515309825,33.82573144656442
E HOHOKAM LN,-111.83762545347221,33.876854802678245
E HOHUANA PL,-111.95555415121495,33.82658994785987
E HOLLY ST,-111.93828837097313,33.470555918106776
E HOLLYHOCK ST,-111.95099463247944,33.4851174088695
E HOMESTEAD CR,-111.89716683216545,33.78771748106043
E HONDA BOW RD,-111.90102259274953,33.87208598529128
E HONEY MESQUITE DR,-111.85495507372589,33.863348666402
E HOPE DR,-111.84918229693557,33.5864061826756
E HOPI ST,-111.88106562269408,33.459876327002284
E HORIZON DR,-111.8869660075175,33.834272604504264
E HORNED OWL TR,-111.91293083948248,33.75211551354047
E HORSESHOE BEND DR,-111.88101227632038,33.65270640930679
E HORSESHOE CANYON DR,-111.85961700780906,33.66232851011997
E HORSESHOE LN,-111.92139990317044,33.53220977440966
E HORSESHOE RD,-111.9474507765392,33.56580534249717
E HOVERLAND RD,-111.89557597825906,33.67349629484777
E HUALAPAI DR,-111.87883648425479,33.66154389940911
E HUBBELL ST,-111.91405759819028,33.46996303235773
E HUM RD,-111.92070211199082,33.82631645016709
